,VIN,Num_Days
2633,WP0AC2Y15LSA70724,231
2634,WDBSK74F43F043458,532
2635,1FA6P8JZ7K5550017,770
2636,1GCCS19X038234948,102
2637,SCFFDCCD8AGE11559,648
2638,5YJ3E1EB6JF114005,586
2639,SAJEA01T63FM77286,90
2640,WP0AB29953S686766,90
2641,WBSCD0328VEE10064,208
2642,1FA6P8SJ8L5500799,257
2643,2HGFB6E50DH705069,426
2644,1GNLC2EC6FR596343,523
2645,1FTNX21S71EB73080,90
2646,WV2EE0701SH093176,90
2647,SGL5107332,300
2648,JN1AR5EF5JM710156,90
2649,WBABW53475PL50689,479
2650,WBSEH9C58ACY25335,132
2651,1ZVHT85H685175419,209
2652,JF1VA2M66H9834882,153
2653,JTEBU5JR7H5452898,168
2654,1G4HP54K014226486,396
2655,WBSHD9310PBK06443,133
2656,NFS62DT7103117,251
2657,1ZVBP8CU3D5267348,717
2658,WUAWAAFC7HN902161,502
2659,JT3HN87R929073345,137
2660,JNKBV61E67M724588,417
2661,WDBSK71F27F128423,507
2662,4F4YR12V8YTM05855,538
2663,WBADR63432GN92297,608
2664,JHMBA3142HC015116,662
2665,WBS3R9C56FK331797,213
2666,SALTY1543YA277683,112
2667,1FMEU15H9SLB69607,712
2668,WDB1240661C178996,147
2669,WBSEH93547B798875,355
2670,SALAE25477A438671,525
2671,JM1NA3513M0209308,693
2672,WDBLK70G1YT036785,472
2673,JTEBT17R98K005882,438
2674,WAUDGAFL6GA005659,727
2675,WBAPT73568CX00358,193
2676,WDDHF7EB4DA732254,223
2677,5J6YH17317L006247,517
2678,3GNDA73X48S618871,427
2679,WDBFA68F32F204471,94
2680,WBSEH93528CY24725,228
2681,YV1A92SW0F1239326,432
2682,4JGFD8KB7MA532210,90
2683,WP0AB2A85FK181334,472
2684,WBSBR93466PK12489,122
2685,WDDHF8JB5FB138684,368
2686,WBS2U7C5XKVJ07505,396
2687,WBAGG834XYDN77868,418
2688,1FADP3L90DL328957,370
2689,WDDUG6DB8GA245358,441
2690,TRUWT28N241005235,90
2691,WBY2Z2C50GV675876,367
2692,WDBAB93A8DN017286,259
2693,1FAFP47V8WF165689,290
2694,4USCH7322TLB66872,250
2695,WAUGF78K29A212320,392
2696,WBAGG83471DN81592,262
2697,WBA3D5C59EKX99291,507
2698,WBAAR334XYJB35258,119
2699,1FAFP46V8XF178848,159
2700,WAUBGAFL5AA018367,397
2701,WVWFV7AJ0AW317724,579
2702,JT3VN39W1L0000050,713
2703,WAUKH74F77N115648,347
2704,5UMBT935X6LE89363,496
2705,JT2AW15C0K0156613,90
2706,JF4GG22695G055531,90
2707,WDBWK58F19F190300,308
2708,WUAPV64B13N905310,661
2709,1GCZGHFL8G1224494,90
2710,WDDHF7HB0BA403043,356
2711,1B7KF23D6WJ143541,90
2712,JHMBB615XYC008941,545
2713,JF1ZNAA18D1716060,90
2714,WBSBL93455PN61420,726
2715,WBADP634XXBV62496,224
2716,2C3CDZBT1GH125483,124
2717,4T1BF28B7YU038723,276
2718,YH4K10BA1CA000010,501
2719,JM1BK34L671668091,461
2720,WP0AB2A97CS120717,137
2721,JM1FB3311F0869824,462
2722,WBANN73526CN01869,654
2723,K100P006031,90
2724,WBSBR93484PK07890,95
2725,4S3BL676164202618,391
2726,WDBFA76F5YF191398,130
2727,SBM11BAA0EW003013,460
2728,WBAUC9C54BVM09870,90
2729,JM1FE173850151399,412
2730,WDBCA35E2LA554010,371
2731,WBSDE93472CF90376,692
2732,KZH1001015904,90
2733,WDBBA45A5BB006770,581
2734,JTEBU4BFXCK148490,90
2735,WP0EB0912JS170913,556
2736,1FA6P8CF0H5309184,301
2737,WBSCD9323VEE05634,703
2738,WBY2Z6C57KVB82876,124
2739,JT3FJ80W6M0005353,90
2740,5TFJV52197X001884,318
2741,JHMEG2177RS001736,90
2742,JM1NB354240405005,273
2743,JHMBB6245YC800775,665
2744,1LNLM82W2SY761923,90
2745,JTEBU5JR6K5670595,90
2746,WDDHF9CB8EA941173,90
2747,WDDEJ77X08A018363,391
2748,2MEBM75F1JX638097,762
2749,JTJHT00W813510950,115
2750,WP0JB0927HS862358,287
2751,WBAKE3C57CE769800,292
2752,WBSBL93436PN65628,90
2753,1FTNW20F83EB21189,404
2754,1JCUM87A1FT181330,276
2755,WVWZZZ1HZSW382844,193
2756,1G1YY3385M5111241,672
2757,JHMAP1149YT007786,90
2758,JTJBT20X030017620,237
2759,WP0AB29857U781281,90
2760,1C6HJTFG5LL149889,90
2761,KMHT36AH1LU003395,122
2762,JT8CH32Y7W1001156,154
2763,WBA8E1G53GNT72468,417
2764,JT6HT00W9Y0117884,234
2765,WBADM6346YGU17548,90
2766,AA30281,341
2767,1FA6P8JZ1L5551083,158
2768,JHMBB1177SC001456,719
2769, WBAAE0313MED52721,264
2770,5UXZW0C50D0B94985,326
2771,2G1FT1EW7A9134122,416
2772,SALPL16411A455871,392
2773,WUARU78E67N906285,90
2774,WBA6B4C56DD098658,242
2775,1ZVBP8CF2E5257168,208
2776,SAJWA6GL3EMK09809,130
2777,WUAENAFG4EN000274,346
2778,WBSNB935X7CX07412,90
2779,WV2NB47013H000643,94
2780,1G4GD2215W4710447,726
2781,JM1NB3539Y0139172,670
2782,19UYA1259VL017420,600
2783,SALHV124XNA619192,543
2784,1FABP28M9FF230283,714
2785,WP0AC2A71BL090165,371
2786,YV1RS53D432274267,566
2787,1G1YW2DWXC5106466,300
2788,WBSWD93558PY42015,234
2789,WDBUH56J46A983886,539
2790,JA32W5FVXFU010039,605
2791,WDB46332717070236,529
2792,JF4GG22625G054429,459
2793,WBSBL93452JR14737,90
2794,JT3FJ60G4F1132483,238
2795,WP0CA2A85DS113091,768
2796,JT2AE88C9F0110016,690
2797,1G1BN81Y2JR134849,409
2798,WBAPM5C55BE578203,90
2799,WAUMV44E67N003303,164
2800,WBXPC93408WE78846,398
2801,3C3CFFFH3CT378899,90
2802,VF3DD1330MS519650,90
2803,WBSBL93444JR24646,90
2804,WUAKBAFX8L7900799,150
2805,WP1AB2AY6KDA62012,90
2806,JTJHT00W023518252,172
2807,SALTY19474A866112,343
2808,1FTCR10T1LUB69377,236
2809,4USCH3343YLF43016,683
2810,JM1NB354740409387,90
2811,WBABN51020JT82285,270
2812,19UUA65516A050027,311
2813,WBS3R9C55FK335422,90
2814,JTEBU4BF2BK101033,90
2815,SAJWA43B895B31144,458
2816,0J63026,109
2817,WDBJF70H1XA834105,706
2818,1LNBM97F0HY706874,363
2819,3C3CFFFH5DT512409,195
2820,WP0CB2943MN440313,593
2821,JN1HZ04S2CX458786,90
2822,JTJHT00W064019208,96
2823,JB3XE74C1NY012505,643
2824,JF1VA1A64F9813797,166
2825,WBAUC73568VF22445,329
2826,2G1FP22P1S2108116,90
2827,JT3HN86R1Y0302616,412
2828,1G1YZ22J4R5800397,285
2829,WDBTK75G76T059848,370
2830,WDDPK4HA5DF061768,90
2831,WBAEK13416CN72137,357
2832,SALTY15442A749865,517
2833,WDCYR49E32X130552,250
2834,ZAM45VMA1D0074306,90
2835,WBSNB93537CX07588,497
2836,JTEBU14R48K012885,349
2837,JM1BK34M781110115,90
2838,2B3CJ7DJXBH569153,109
2839,1G1YY2180K5125493,90
2840,SCFFDECN7CGG13736,97
2841,5YJYGDEFXLF003562,164
2842,ZFFYT53A730133114,686
2843,1FTWW32F5XEC20842,131
2844,1ZVBP8JZ4D5282942,419
2845,JF1ZNAA17D1720391,252
2846,1J4FF48S71L505226,90
2847,WDBDA34D6GF178160,741
2848, JT3DJ81W9S0098033,119
2849,JT8UF11E3M0067258,367
2850,WDBEA32E0SC212975,96
2851,WBSBK0334XEC40122,451
2852,WBAEG1317NCB42668,252
2853,WP0ZZZ91ZGS150623,313
2854,WVGPZ77L34D086573,265
2855,1JCCM87E7GT018021,444
2856,WBSDE93453CF93164,643
2857,JH4DC53036S011314,104
2858,WDBJF72F9VA336419,160
2859,WBSBF9326SEH00437,545
2860,1GT40FDA2NU100169,94
2861,1C3BA54E8FG208687,90
2862,1FTCR11X0RPA87696,613
2863,1FTFW1R65EFC95395,300
2864,WP1AC2A24GLA88789,90
2865,WDCYC7DF8GX243083,201
2866,WDBSK75F83F033479,353
2867,JN1AZ34E43T015379,343
2868,WDBUH77X19B373635,90
2869,WA1VMBFE9BD004949,90
2870,JM1NB353550410627,390
2871,5UXFG8C55DL591571,511
2872,SAJEA03V931M68982,130
2873,1G1YY12S745101912,90
2874,WBSCN93411LK60210,423
2875,LH107-0035065,612
2876,WAPB330L04E300152,615
2877,WBAUC73529VK80705,166
2878,WUAKNAFG9FN000663,164
2879,JT1V0LJ7309005241,90
2880,SALLDMAZ1F7418263,769
2881,1ZVHT82HX55222256,683
2882,1G1YY23P9P5120921,780
2883,JTHBN30FX20091862,279
2884,P25W0419243,340
2885, JA11-286166,640
2886,1G1BL82P1RR182821,756
2887,WP0AB0915HS122315,495
2888,WBAPL3C52AA776167,539
2889,YV1A92TS4G1397066,752
2890,WBAEV53414KM05360,286
2891,YV4952BZXC1130251,447
2892,WBAUU33589A544765,767
2893,5TFHY5F19BX169484,348
2894,KNAE55LC0J6027768,692
2895,WAPB333L00ME44383,420
2896,WUAENAFG4CN000921,299
2897,1FTFW1RG7JFB28460,495
2898,WDBLK74G62T122529,538
2899,KNAE55LC2J6025228,629
2900,WDCYR49E52X131167,90
2901,1FMEU15N4TLB71837,630
2902,JA32W8FV2EU024727,123
2903,6G2EC57Y19L180050,691
2904,CP9A0101175,360
2905,1GCHC34J7ES161245,248
2906,1G1YW2D76H5106643,103
2907,5TEPX42N48Z543969,488
2908,WDBGA32E3TA298921,398
2909,WAULL44E35N016038,413
2910,3FADP4GX7EM236405,686
2911,WBA3R1C51EF774436,438
2912,JG1MR3367NK206011,445
2913,1G6A15S64G0139299,214
2914,WP0CA29893U623872,277
2915,WAUXU54B12N103894,157
2916,JTEBU11F670030843,132
2917,YV126MEBXF1188922,483
2918,YV4BZ982981015804,658
2919,4JGDA7EB3DA120386,90
2920,WAUDGAFL7EA142364,511
2921,WVGPT77L87D006173,327
2922,1J8GA64107L167560,90
2923,1ZVBP8JZ1D5283336,283
2924,WBSWL93528P330313,115
2925,WBA6D6C58JG945874,308
2926,WP0AB29886U785842,90
2927,JM1NB3533X0127064,165
2928,WU1ARBF18MD039605,90
2929,1GYS4GKJ1KR271251,90
2930,5YJ3E1EA4JF009048,152
2931,JT3HJ85J7V0186762,692
2932,CT21S384203,439
2933,WDBFA68F6YF188999,627
2934,JTJHT00WX43537264,339
2935,JH4DC53002C014076,377
2936,WAUVVAFR3AA056882,629
2937,WP0CB298X3U663004,307
2938,WBSWL93578PL89101,188
2939,WBSBL93431JR11284,287
2940,JN1BZ34D27M505606,270
2941,WBSBR934X5PK09786,112
2942,JT4RN62S0H0168095,706
2943,1G1YY22G925101683,384
2944,WDDNG76X87A121058,455
2945,1G1YY2183K5110633,290
2946,WMWRE33536TL24663,109
2947,2HGEH339XRH503510,371
2948,WMWSU9C55DT722624,725
2949,WBAEC7404F0606679,698
2950,JT4VD12FXS0014606,717
2951,WMWXM9C58J2F66198,339
2952,1FTEW1E51LFC02149,90
2953,WP0AA0940DN454314,96
2954,WBABB131XNEC05851,280
2955,JTMCY7AJ0G4045318,773
2956,WAUGVAFR3CA020833,677
2957,1GNDU06EXTT109178,692
2958,WPODA2998VS385461,132
2959,JTJHT00W653552653,130
2960,1FATP8FF4K5179285,348
2961,WBA8J1C51JA019159,480
2962,SCFLDCFP6EGJ00465,461
2963,JHMAP21414T005403,504
2964,JTEBU4BF4AK092432,90
2965,WAUVT68E43A126468,655
2966,WP0AA0928JN451719,661
2967,WP0CA2960RS840469,90
2968,JT8CH32YXX1002612,725
2969,JT2SW22N9M0027725,420
2970,JA3AN74K8SY009199,90
2971,WDB2010341A184378,290
2972,3C3CFFJH5DT739266,90
2973,JT6HT00W3X0043280,270
2974,WVWPF7AJ8DW078980,154
2975,JA3CR56R8LZ029217,160
2976,JTJHT00W343541611,90
2977,WBA3B9C50EP458796,552
2978,WBADN53442GF70348,675
2979,1ZVHT88S775292920,123
2980,55SWF6EB2LU331656,178
2981,1ZVBP8CU9D5257746,445
2982,1FTVW1EV9NWG03905,90
2983,6G3F25RW7FL123457,384
2984,DB71T-121590,315
2985,WP0AB2A98CS720372,90
2986,JA7FM55E9JP003646,90
2987,WBA2G3C32HV986798,320
2988,5YJRE11B181000162,452
2989,WP0CB29821U664936,90
2990,YV1LS5826T2328665,313
2991,SALHF1344SA651529,410
2992,WP0CA29987S765401,370
2993,WDDRK7JA0DA010048,557
2994,WP1AF2A51HLB60020,614
2995,1GTHK24G13E195629,122
2996,WBSDE934X1BZ97349,265
2997,WA1WMAFE4FD031951,488
2998,JM1NB353310204474,90
2999, 1J4FJ68S9WL190009,374
3000,WAUZZZ8DZ1A036288,516
3001,3B7KC23W8XG191460,115
3002,UCF110071385,333
3003,JTDFR320930064086,384
3004,WDBEA51DXLB152750,363
3005,WBABB1306K8275216,117
3006,JM1NC26F680151506,308
3007,WDBED90E6NF209529,252
3008,JHMBB2250PC008677,383
3009,JF1GG29635H802635,679
3010,1G1YY3255T5111469,558
3011,WDBUF72X48B254585,502
3012,WBA8Z9C34HG453542,454
3013,FJ730008904,392
3014,WAUCB28DXWA254311,571
3015,WDBFA67E4SF119275,90
3016,JM1FE173940140619,759
3017,JTJHT00W764008724,90
3018,1G1YY22G715128718,668
3019,WVWXM7AN1AE165629,173
3020,1FALP42T3RF133388,229
3021,1G6DW5472MR707898,90
3022,1FA6P8SJ7M5500407,264
3023,WBA3R5C56EF784726,396
3024,WP0EB0938JS070316,91
3025,WP1AB29P34LA72906,431
3026,WDDWJ8HB8LF968544,475
3027,WMWMM93589TF99436,425
3028,JTMCY7AJ2H4057553,90
3029,SALPM16491A458241,609
3030,JT3GM84R2Y0068116,649
3031,SALLDVAB8EA337804,746
3032,WP0CA29941S651807,322
3033,JTHDU46F685005466,458
3034,19UUA9E57DA004524,189
3035,JTJHT00W564017437,283
3036,1HGCB7698PA173955,487
3037,WP0AA0928HN451424,300
3038,1J4FJ78SXNL186233,280
3039,JM1NDAC71G0102426,329
3040,WP1AA2A22CLA06137,452
3041,SALDV2283RA945882,342
3042,JHMAP21474T005177,90
3043,1GCES14P34B111651,329
3044,JTEBU4BF6DK158516,119
3045,WP0AA2A82HK270154,90
3046,JTEBT17R940033963,90
3047,YV1MJ672892487954,444
3048,WAURFAFR8BA020282,524
3049,WBAWC73539E270452,558
3050,ZFA18300000031134,536
3051,1G1YY2259T5106656,90
3052,S13081310,635
3053,1G1YN2DTXB5800288,136
3054,WP0AA2A93KS103852,145
3055,5YJ3E1EB4LF535305,210
3056,WAUGGAFR1DA015822,475
3057,UCF210011038,258
3058,WUANWAF50MA902048,138
3059,JT3FJ62G8L1120376,102
3060,SALTY1242XA906885,628
3061,TRUAF38J081023940,633
3062,WDBTJ65JX5F153809,641
3063,5UMBT93577LY53222,90
3064,JTJBT20X870143438,90
3065,WAURD68D01A022935,367
3066,YV1AW8803N1923753,706
3067,JTHFN48Y950061298,143
3068,1N4BL11E36C145790,553
3069,WP0CA29802U621071,90
3070,WAUDGAFL6CA068979,335
3071,5UMCL93492LJ82396,395
3072,JTEBT14R878040493,362
3073,WVWVF7AU4HW085044,374
3074,WDBPJ75J14A042598,487
3075,WBSDE93421BZ98432,333
3076,WDBPJ73J01A014936,119
3077,JM1NB3530Y0138802,311
3078,3GNFK16R9VG133432,278
3079,WBSDE93431BZ99430,251
3080,7FCTGAAL7NN002680,90
3081,WP0JB0923JS861231,633
3082,WBAEV53445KM08285,90
3083,ZARFAEBNXH7535956,90
3084,H57A0017487,483
3085,JN1CZ24H3MX504217,264
3086,WBS2U7C05L7E17784,312
3087,1G1YY12S525124179,165
3088, WDDHF7HB8AA154716,234
3089,JHMBA4129MC026662,90
3090,1FADP3L99FL274612,304
3091,WBA3X9C52ED153156,180
3092,2C3CDXL96FH824971,252
3093,WDCYR71E45X156899,210
3094,4USCH7326TLB75610,487
3095,JH4DC2389VS001468,96
3096,WAUDD68D3YA057733,705
3097,JF4GG22625G054933,96
3098,WBS3R9C50HK709552,90
3099,WDDHH8JB2FB128334,90
3100,WDCYR49E15X163490,90
3101,5YJXCAE47GFS00425,514
3102,WDB1400571A228066,376
3103,WBSBL93412JR14377,383
3104,1J4FJ67S8SL665841,698
3105,JTEBT14R560060603,90
3106,2G2FV22G7Y2165446,90
3107,WBSBR93456PK10460,433
3108,WP1AD29P19LA62988,579
3109,1G2MN25B19Y000388,125
3110,WDBFA68F21F196099,90
3111,JT8UF11E7N0100117,298
3112,WAUHGCFLXFA132703,90
3113, 4S3BP676556349225,231
3114,WDBGA57E0SA224617,332
3115,WBABJ6323RJD34729,360
3116,JT3FJ60G8D0071481,481
3117,JTHBD192130074733,426
3118,9BWDE61JX24061967,283
3119,SALSH2E41CA718575,224
3120,JHMZE1350YT003950,398
3121,1G1YZ23J8L5800764,90
3122,2G1FP32G022141257,125
3123,WDBAB93AXDN013370,90
3124,3TMDZ5BN3GM003978,90
3125,WDBGA32E8SA234209,615
3126,WF0DP3TH8H4121182,551
3127,WBSBK0339XEC41976,459
3128,1FAHP60A35Y105561,90
3129,JF4GG72606G051284,777
3130,WP1AA2A27BLA04270,411
3131,WDBUH87X27X213432,501
3132,1C3AN65L45X041813,335
3133,JTJBT20X490174558,90
3134,WDBSK75F84F075684,714
3135,ZAMBB18A340011551,698
3136,WDCYR49E16X166732,216
3137,WDBFA67E6SF107998,279
3138,SCFSMGAW2LGN03387,147
3139,5TEUU42NX6Z257651,125
3140,SALMH134X8A274805,122
3141,SALPV1245XA426432,556
3142,JTEBU11F18K012790,90
3143,WAUHGAFR1HA001140,178
3144,WDD7X8KB5KA001977,735
3145,JM1NB3531X0100512,406
3146,WBAUT9C53BA189886,570
3147,WMWMF73509TT96357,426
3148,YV1672MK4D2310699,146
3149,JT6HT00W3Y0079441,90
3150,1FTEF14Y9DPA92152,334
3151,WP1AE2A27GLA62746,598
3152,WDBSK70F49F154526,419
3153,WDB2011281F769317,468
3154,4E3CG64F6PE090142,132
3155,1C4GJWAG4DL660105,143
3156,1FATP8FF9J5170385,179
3157,WBADR63442GN92051,234
3158,7SAXCDE52NF338609,95
3159,DD51T226685,263
3160,WBAEV53445KM08285,494
3161,WBAPT73579CX02525,241
3162,WMWXU3C50G2D31316,418
3163,WBSFV9C5XED593205,448
3164,YR250054059,166
3165,JM1NA3513M0207350,315
3166,WP0AB29921S685720,251
3167,YS3AH25J9F7008245,745
3168,JF1GD70684L511076,223
3169,5UMDU93446LL93111,670
3170,WDCYC6BJ1KX324727,270
3171,1G1YY22P9S5107645,349
3172,JHMAP21476S005334,707
3173,4S3BL676X56213619,579
3174,D501-189J,501
3175,6G2VX12G54L255983,259
3176,1FMNU42P74EB83669,544
3177,JT4RN01P7L7038230,90
3178,WBSAE0C02NCH37607,361
3179,WBAUC9C57BVM09135,202
3180,WP0AA2993XS625912,144
3181,TRUSX28N811048010,630
3182,WP0CB2A93MS248995,172
3183,JM1NB3538Y0151569,418
3184,WBA1J7C59GV290329,90
3185,WDBHA33G0XF883274,453
3186,JTJHT00W013509288,602
3187,1FAFP90S85Y401547,90
3188,WP0AB2A9XCS121862,375
3189,WBSBL93454PN59052,623
3190,159192,322
3191,1C4BJWFG9JL874523,167
3192,1J7FT26L9LL131975,174
3193,WBSDE93472CF90376,776
3194,LH1291002032,195
3195,WBSBL934X3JR23077,391
3196, JT8BH28F7X0163422,294
3197,ZAMFE39A880033988,552
3198,5YMGY0C53CLK27644,384
3199,WBSPM9C53BE203882,430
3200,WDBUH83J96X201780,180
3201,3VWVA7AT6CM604140,90
3202,19UYA42483A003039,230
3203,3VWPL7AJXDM601096,488
3204,WAUDN74FX8N030628,550
3205,JT3HN86R6V0091215,623
3206,WBA7H6C54JG614928,707
3207,JHMAP11491T002206,672
3208,WDBFA67E1SF117080,739
3209,JT6HT00W6Y0090921,451
3210,WBAEE1406H2560514,90
3211,WP0AA0958GN153089,685
3212,ZFFXA20A2G0061863,311
3213,WBA6B4C50FD986034,518
3214,WDBWK73F66F085413,356
3215,3C8FY78G93T608764,676
3216,PK10008120,195
3217,WBAEK13466CN72229,224
3218,1G1FE1R72H0177798,234
3219,WBA1J9C57GV696606,305
3220,CD61003986,727
3221,ZAMEC38A460026830,243
3222,1C6SRFU99MN903127,313
3223,1FA6P8JZ5H5522855,473
3224,JHMAP21485S007477,90
3225,PT5946ECGF,136
3226,WP0AA29965S620197,383
3227,1FA6P8R05M5550283,181
3228,JM1NC2PF9B0214619,181
3229,WBAEB460XC7510430,705
3230,WBSAK0303J2197397,612
3231,YV1A0MTS0H2427343,553
3232,JM1NB353210203574,193
3233,JT2AE88C8G0231220,273
3234,SAJEA73B64TG09448,273
3235,JHMAP21436S001765,90
3236,WBSEK93547CY79001,514
3237,1J4BA3H1XAL201452,90
3238,5UXFE83518L164402,152
3239,WDBBA48D2GA036019,418
3240,WBSBG9322WEY78555,455
3241,WP0CA2989XU629807,90
3242,WDDNG71X88A154036,489
3243,WBADB2403F0532060,707
3244,JTJHT00W033526160,249
3245,WAUMGAFL5CA083621,684
3246,KNJPT06H1P6144602,507
3247,JM1NA3517L0155042,476
3248,1FTFW1RG7LFB08437,413
3249,WDBFA68F6YF188999,650
3250,3G7DA03E03S546914,178
3251,1G1YR26R595800635,90
3252,JN1RZ27H6PX002201,467
3253,JTJHT00W923519805,242
3254,WUAC6BFR7DA900183,578
3255,1FALP54Y0NA170937,181
3256,GCZ32523010,174
3257,WBAAF9316MEE70795,346
3258,1G1YC3D41N5106131,154
3259,WDBRF76J26F734125,672
3260,SAJWA82C36TH02757,284
3261,H57A-0021197,90
3262,4JGBB77E17A271307,124
3263,JF1VA2V63G9817745,90
3264,1FTFW1RG5KFB68151,90
3265,1G1YY3255T5108152,346
3266,JH4DC54873C013318,126
3267,WAUF2AFCXEN005970,341
3268,1C3XU4530NF155850,665
3269,1FT6W1EV7NWG04314,90
3270,ZAMEC38AX50016429,103
3271,SJAAC2ZV3HC013133,671
3272,WDDGJ7HB2DF979300,367
3273,1C4RJFDJ9FC681678,326
3274,ZFF67NFA1D0195956,615
3275,2GCEC19N361180301,166
3276,JM1NDAA75K0400599,90
3277,1G1YF2D7XH5112087,248
3278,1FA6P8JZ8J5503237,90
3279,SALWS2VF5GA547565,461
3280,YV1SJ52Y542408469,188
3281,1FAHP60A55Y104105,382
3282,WBA8J1C59GK710913,250
3283,WBAGH8332XDP03868,605
3284,SCFBB03B17GC03629,538
3285,1G1YB2D41M5117058,102
3286,TRUB3AFK1C1900361,312
3287,JTJBM7FX0H5164550,165
3288,WBS3S7C58KAC09776,90
3289,WUABWCF5XKA900948,304
3290,3VWSE69M54M139057,542
3291,1GKGK26U93R184079,280
3292,WBAUC73578VF23555,668
3293,5UMDU93568LM08798,231
3294,WBA5M2C32HG499332,90
3295,YV1A22VM6K1090865,199
3296,1J4FJ68S1WL204419,90
3297,JT3HJ85J4V0160720,521
3298,WBAAE5409H1694493,259
3299,WBA5B1C59FD920012,90
3300,WBADW7C56DE732641,269
3301,ZARFAECN0J7570946,126
3302,WBAEA710508151229,224
3303,WBSCK9346YLC93886,649
3304,WP0AC2A87GK191135,229
3305,WMWXP7C58J2A48586,445
3306,5YJSA1E63MF438821,181
3307,WAUMR44E95N017018,90
3308,WBABB2302LEC23268,598
3309,WBS2U7C09M7J77217,294
3310,WVWKG61J04D133595,728
3311,WBAEC8407F0611039,90
3312,5YJ3E1EA7NF153361,161
3313,1VWDC0173EV095360,318
3314,WDBSK74F23F041756,623
3315,WP0AB2A93DS121798,297
3316,SDLDCC4PXRD011399,459
3317,WBAGG83461DN88453,339
3318,JTJBT20X030013812,90
3319,1B7KC23W3WJ177527,90
3320,WP0AB298X6U782019,487
3321,1J4GS5877KP112077,413
3322,JA3AH86C36U067737,341
3323, WDBUF77X98B266725,242
3324,SALTY16413A786694,382
3325,WDDPK5HA1FF111476,683
3326,WAUGL78E46A011680,90
3327,SALGS2KF5GA252488,90
3328,JTJHT00W774020518,122
3329,WBABB1300H1929449,370
3330,WP0BA29932S635661,356
3331,1FA6P8CF4L5157726,495
3332,WP0AB29903S686044,342
3333,5UXFA13554LB09449,236
3334,JTHFN48YX20012557,124
3335,JTEBU4BF5CK148090,90
3336,WUAAU34299N001642,159
3337,WDBGA70E0TA325485,735
3338,WDBJF74H3XA915617,90
3339,ST2050008087,347
3340,YS3FH51U381132704,546
3341,WDB2010341A184378,626
3342,WAUDGAFL6EA060206,277
3343,1GTU9DEL7LZ253852,144
3344,WBSCK9345YLC93040,623
3345,WBAPK5C53BA810780,278
3346,SALPV1646YA440867,223
3347,WDBFA61E9NF041413,284
3348,6G3F25RW1FL103222,326
3349,WBS2U7C50K7D13438,147
3350,WBSEH93486B797363,752
3351,1GTDT19X638163191,90
3352,VX1BA1226JK436949,650
3353,WAUHF98P47A080136,516
3354,WDBPJ78J02A020763,452
3355,WBABS53422EV88775,677
3356,WP0AB29922S685976,483
3357,WBSCK9342YLC89852,223
3358,JH4DB2389NS001523,192
3359,SHHEP33514U504248,265
3360,JT4RN81A1R5183665,90
3361,WDDHH7GB4FB153558,237
3362,1GTH6FEN0K1333675,397
3363,WAUVVAFR1AA030877,153
3364,1FABP64T2JH179467,721
3365,WVWUF7AU3GW167857,571
3366,4TAWN72N0WZ154592,438
3367,SAJNW4842LC168004,90
3368,5YJSA1E20MF424534,119
3369,JHMBA4249MC029013,557
3370,WBABS33451JY56308,314
3371,WP1AC29P68LA91906,298
3372,WUARL48H06K900378,151
3373,WDBGB34E9PA090736,746
3374,1GT39TEY3LF256427,349
3375,WDBJF74J5YB138209,535
3376,WBSDE934X3CF93743,343
3377,WP0CA2981WU625832,221
3378,W1NYC6BJ0MX415330,202
3379,WDBBA48DXGA047642,300
3380,1J4FA39S44P722401,333
3381,WBACB11090JB50694,90
3382,WDBTJ76H24F071024,319
3383,6G3NS5U26FL137074,111
3384,WBADX1C55BE570041,90
3385,5YJSA1E2XHF199982,90
3386,2G1FP22P6V2111856,755
3387,1G1FA3DX7H0103324,384
3388,JM1BL1L39C1624275,284
3389,WBSBL93414PN56312,697
3390,3GNGK26R0XG252094,90
3391,WBAAB5405G9677862,90
3392,1FALP45T0RF171527,286
3393,JTHED192520038166,250
3394,1G1BL52P6TR101804,640
3395,1FAFP46V0XF198348,105
3396,WPOAC2A73AL090957,138
3397,JM1NC2JF0D0233202,123
3398,1G1YT2D69F5600685,669
3399,5TEUU42N67Z361152,353
3400,BNR32014503,307
3401,WP0CA2981YU627521,209
3402,WP1AB2A27BLA44023,234
3403,WF0DP3TH2J4126674,769
3404,WBAEH73424B215182,656
3405,WDDSJ5CB9EN092225,329
3406,YV1MC68296J005700,647
3407,4JGED6EB7HA061130,90
3408,WAUPFBF2XMN037323,139
3409,JF1CX3530NH108548,367
3410,WP1AB29P98LA40032,350
3411,WP0AA2A96CS106276,427
3412,2HGFG4A55DH703152,257
3413,3TMCZ5AN3LM367986,90
3414,ZFF82WNA2K0244853,669
3415,JHMAF5339ES025155,699
3416,WP0AA2A93HS106551,224
3417,JTEBU14R850075379,90
3418,3C6MR4AL5GG350051,125
3419,WDBUH87X39B400985,558
3420,JM1NB353220219632,511
3421,G20002168,717
3422,JTJBT20X940051881,238
3423,1ZVHT88SX85190027,276
3424,JF1ZNAA12F8706859,90
3425,WDCYC7DF3GX252676,384
3426,WVWDB4505LK019082,126
3427,WAUXU64B43N074544,431
3428,WP0AD29957S785426,705
3429,JT3HN86R8V0086789,341
3430,UCF210011665,707
3431,1MELM5840NA635158,574
3432,WAUGG0437BN037676,147
3433,6G3F25RW6HL306304,277
3434,JNKDA31A74T205275,90
